A0_1;C9_0;ccaa_etapa;pernoc_etapa
20230800003365;01;04;7
20230800003366;01;04;11
20230800003367;01;04;7
20230800003368;01;04;10
20230800003369;01;04;7
20230800003370;01;04;10
20230800003371;01;04;5
20230800003372;01;04;7
20230800003373;01;04;6
20230800003374;01;04;5
20230800003388;01;04;7
20230800003390;01;04;7
20230800003391;01;04;7
20230800003392;01;04;7
20230800003404;01;04;7
20230800003406;01;04;7
20230800003407;01;04;5
20230800003408;01;04;3
20230800003409;01;04;7
20230800003410;01;04;5
20230800003411;01;04;5
20230800003412;01;04;5
20230800003445;01;04;8
20230800003446;01;04;9
20230800003447;01;04;5
20230800003448;01;04;14
20230800003450;01;04;7
20230800003450;02;04;5
20230800003451;01;04;8
20230800003451;02;04;2
20230800003452;01;04;7
20230800003453;01;04;4
20230800003454;01;04;5
20230800003455;01;04;16
20230800003456;01;04;2
20230800003456;02;04;2
20230800003456;03;04;5
20230800003457;01;04;8
20230800003458;01;04;10
20230800003459;01;04;14
20230800003461;01;04;4
20230800003462;01;04;7
20230800003463;01;04;7
20230800003464;01;04;7
20230800003465;01;04;17
20230800003466;01;04;7
20230800003467;01;04;8
20230800003492;01;04;7
20230800003493;01;04;7
20230800003494;01;04;7
20230800003495;01;04;11
20230800003496;01;04;7
20230800003522;01;04;7
20230800003523;01;04;1
20230800003524;01;04;11
20230800003525;01;04;4
20230800003526;01;04;7
20230800003527;01;04;31
20230800003528;01;04;5
20230800003529;01;04;17
20230800003530;01;04;7
20230800003531;01;04;7
20230800003532;01;04;7
20230800003536;01;04;6
20230800003537;01;04;8
20230800003538;01;04;16
20230800003540;01;04;6
20230800003541;01;04;9
20230800003542;01;04;8
20230800003543;01;04;20
20230800003547;01;04;9
20230800003572;01;04;6
20230800003573;01;04;3
20230800003574;01;04;7
20230800003575;01;04;7
20230800003576;01;05;7
20230800003577;01;05;10
20230800003578;01;05;11
20230800003581;01;05;7
20230800003611;01;05;6
20230800003613;01;05;14
20230800003614;01;05;7
20230800003615;01;05;10
20230800003616;01;05;7
20230800003618;01;05;7
20230800003620;01;05;10
20230800003622;01;05;7
20230800003623;01;05;14
20230800003624;01;05;14
20230800003625;01;05;6
20230800003626;01;05;12
20230800003627;01;05;7
20230800003629;01;05;7
20230800003630;01;05;7
20230800003634;01;05;14
20230800003635;01;05;10
20230800003636;01;05;10
20230800003637;01;05;12
20230800003639;01;05;12
20230800003644;01;05;6
20230800003645;01;05;7
20230800003647;01;05;7
20230800003669;01;05;7
20230800003671;01;05;10
20230800003676;01;05;60
20230800003680;01;05;10
20230800003681;01;05;8
20230800003683;01;05;7
20230800003685;01;05;14
20230800003697;01;05;20
20230800003703;01;05;7
20230800003710;01;05;10
20230800003713;01;05;8
20230800003714;01;05;6
20230800003715;01;05;14
20230800003719;01;05;9
20230800003721;01;05;9
20230800003722;01;05;5
20230800003737;01;14;10
20230800003812;01;16;3
20230800003866;01;12;14
20230800003879;01;07;1
20230800003928;01;07;2
20230800003934;01;07;1
20230800003934;02;07;1
20230800003952;01;09;1
20230800003953;01;10;2
20230800003954;01;10;2
20230800003955;01;13;1
20230800004077;01;06;3
20230800004077;02;06;2
20230800004078;01;10;21
20230800004079;01;06;5
20230800004079;02;03;14
20230800004079;03;07;10
20230800004080;01;16;3
20230800004080;02;06;3
20230800004081;01;06;7
20230800004082;01;01;26
20230800004083;01;09;1
20230800004083;02;09;1
20230800004083;03;06;1
20230800004084;01;02;1
20230800004084;02;02;1
20230800004084;03;09;1
20230800004084;04;10;1
20230800004084;05;14;1
20230800004084;06;01;13
20230800004084;07;01;1
20230800004084;08;11;1
20230800004084;09;07;1
20230800004084;10;07;1
20230800004085;01;07;1
20230800004086;01;07;1
20230800004172;01;09;17
20230800004175;01;09;7
20230800004176;01;09;4
20230800004180;01;09;10
20230800004183;01;09;30
20230800004184;01;09;8
20230800004186;01;09;5
20230800004191;01;09;2
20230800004388;01;04;9
20230800004389;01;04;3
20230800004390;01;04;13
20230800004392;01;04;45
20230800004401;01;04;6
20230800004402;01;04;3
20230800004402;02;04;3
20230800004403;01;04;4
20230800004404;01;04;5
20230800004408;01;04;6
20230800004408;02;04;6
20230800004409;01;04;4
20230800004430;01;04;12
20230800004438;01;04;7
20230800004439;01;04;6
20230800004441;01;04;10
20230800004442;01;04;4
20230800004443;01;04;7
20230800004444;01;04;4
20230800004458;01;04;2
20230800004459;01;04;7
20230800004460;01;04;2
20230800004461;01;04;2
20230800004461;02;04;4
20230800004462;01;04;2
20230800004463;01;04;3
20230800004464;01;04;10
20230800004465;01;04;5
20230800004466;01;04;4
20230800004467;01;04;5
20230800004468;01;04;30
20230800004469;01;04;6
20230800004470;01;04;20
20230800004471;01;04;2
20230800004472;01;04;5
20230800004494;01;04;4
20230800004495;01;04;7
20230800004496;01;04;4
20230800004497;01;13;2
20230800004502;01;13;4
20230800004503;01;13;6
20230800004503;02;10;6
20230800004504;01;13;6
20230800004505;01;13;2
20230800004508;01;13;3
20230800004529;01;07;30
20230800004531;01;13;30
20230800004532;01;13;6
20230800004535;01;13;19
20230800004540;01;13;2
20230800004541;01;01;10
20230800004543;01;12;2
20230800004544;01;13;6
20230800004545;01;13;45
20230800004546;01;13;19
20230800004607;01;01;21
20230800004607;02;13;6
20230800004612;01;13;7
20230800004614;01;13;2
20230800004614;02;01;2
20230800004645;01;13;6
20230800004646;01;13;5
20230800004649;01;13;6
20230800004649;02;09;2
20230800004649;03;10;2
20230800004650;01;13;8
20230800004650;02;09;5
20230800004652;01;13;1
20230800004653;01;13;4
20230800004654;01;13;3
20230800004654;02;01;3
20230800004655;01;13;2
20230800004658;01;10;3
20230800004658;02;13;2
