mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122024;2;20241200030115;2;2;12;10;10;3;3;6;1080.8801411;562.86946785
122024;2;20241200030116;2;2;12;01;10;3;1;6;1007.9242649;1306.7289145
122024;2;20241200030117;2;2;12;10;7;1;1;6;1303.8189411;730.70288405
122024;2;20241200030136;2;2;08;01;6;3;3;6;1076.0741578;332.01431681
122024;2;20241200030137;2;2;08;14;6;3;3;6;1476.9341071;485.88281045
122024;2;20241200030139;2;2;12;14;4;3;1;6;1276.8070987;1913.1078063
122024;2;20241200030140;2;2;12;10;4;2;1;6;968.54921898;3881.0982529
122024;2;20241200030141;2;2;12;13;4;3;3;6;1009.060581;520.1056467
122024;2;20241200030142;2;2;11;14;9;3;3;6;924.47218872;163.72353648
122024;2;20241200030143;2;2;11;10;6;3;3;6;868.4422901;135.67953969
122024;2;20241200030168;2;2;08;10;4;1;1;1;1013.0212061;2271.0544418
122024;2;20241200030169;2;2;11;10;7;3;3;6;1124.5089092;155.28637248
122024;2;20241200030171;2;2;11;01;7;3;1;6;888.91660264;629.95087302
122024;2;20241200030173;2;2;12;10;9;1;1;6;1525.5108269;1378.7738811
122024;2;20241200030174;2;2;12;10;3;3;1;6;690.60381545;1056.5071451
122024;2;20241200030176;2;2;12;10;4;3;3;6;791.28639307;281.43473393
122024;2;20241200030177;2;2;03;09;1;3;1;6;244.9676397;974.95016438
122024;2;20241200030178;2;2;15;09;1;1;1;6;860.09410938;1274.0161698
122024;2;20241200030179;2;2;14;09;2;1;1;1;847.73475806;1548.9094224
122024;2;20241200030180;2;2;14;13;8;3;1;6;2210.136419;1236.490734
122024;2;20241200030181;2;2;03;10;4;3;1;6;546.26718629;819.43570964
122024;2;20241200030182;2;2;05;09;4;1;1;6;784.82044504;624.00978327
122024;2;20241200030183;2;2;12;09;3;3;3;6;504.11114871;454.01726347
122024;2;20241200030217;2;2;15;09;3;1;1;6;2664.1403668;2153.4913675
122024;2;20241200030218;2;2;08;09;4;3;1;6;525.21488302;1146.3925517
122024;2;20241200030219;2;2;03;09;6;1;1;6;1017.6740224;259.14265883
122024;2;20241200030220;2;2;03;09;4;3;3;6;493.55224176;259.70940317
122024;2;20241200030221;2;2;15;09;60;3;3;6;5901.8948388;363.12424433
122024;2;20241200030222;2;2;03;09;2;3;1;6;299.34446451;487.47508219
122024;2;20241200030224;2;2;09;09;1;3;3;6;270.78038113;386.62803241
122024;2;20241200030227;2;2;01;09;2;1;1;6;673.05983643;759.10383248
122024;2;20241200030235;2;2;06;09;8;3;1;6;902.88372517;747.18434499
122024;2;20241200030236;2;2;06;09;2;3;3;6;429.33730559;158.63239548
122024;2;20241200030237;2;2;06;09;3;1;1;1;1059.202266;779.33180469
122024;2;20241200030238;2;2;06;09;5;3;3;6;690.46461099;158.63239548
122024;2;20241200030239;2;2;03;09;2;1;1;6;556.08095189;445.70923577
122024;2;20241200030240;2;2;14;09;3;1;1;6;1392.6774385;1635.8075294
122024;2;20241200030241;2;2;14;09;4;1;1;6;1663.3049674;947.35468015
122024;2;20241200030242;2;2;14;09;4;1;1;6;1522.5053953;1283.3313866
122024;2;20241200030243;2;2;03;09;4;1;1;6;764.85585521;1682.202655
122024;2;20241200030244;2;2;14;09;3;1;1;6;1473.6554602;817.90376468
122024;2;20241200030245;2;2;01;09;2;1;1;6;673.05983643;2277.3114974
